"No.","Time","Source","Destination","Protocol","Length","Info"
"16337","223.011027","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17139223 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16338","223.011030","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17140683 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16339","223.011039","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17142143 Win=19800 Len=0"
"16340","223.011055","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16341","223.011058","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17143603 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16342","223.011066","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17145063 Win=19870 Len=0"
"16343","223.011078","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17145063 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16344","223.011081","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17146523 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16345","223.011083","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17147983 Win=19870 Len=0"
"16346","223.011101","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17147983 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16347","223.011104","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17149443 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16348","223.011127","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17150903 Win=19853 Len=0"
"16349","223.011134","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17150903 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16350","223.011137","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17152363 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16351","223.011154","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17153823 Win=19932 Len=0"
"16352","223.011162","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17153823 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16353","223.011165","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17155283 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16354","223.011182","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17156743 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16355","223.011190","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17158203 Win=19908 Len=0"
"16356","223.011243","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16357","223.011269","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17159663 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16358","223.011273","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17161123 Win=20283 Len=0"
"16359","223.011280","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17161123 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16360","223.011299","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17162583 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16361","223.011308","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17164043 Win=20352 Len=0"
"16362","223.011322","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17164043 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16363","223.011353","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17165503 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16364","223.011356","192.232.16.78","192.167.7.43","TCP","418","443  >  36624 [PSH, ACK] Seq=17166963 Ack=43058 Win=624 Len=364 [TCP segment of a reassembled PDU]"
"16365","223.011365","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17166963 Win=20523 Len=0"
"16366","223.011380","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17167327 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16367","223.011384","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17168787 Win=20524 Len=0"
"16368","223.011389","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17168787 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16369","223.011392","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17170247 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16370","223.011399","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17171707 Win=20507 Len=0"
"16371","223.011404","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17171707 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16372","223.011407","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17173167 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16373","223.011419","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17174627 Win=20577 Len=0"
"16374","223.011430","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16375","223.011433","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17176087 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16376","223.011436","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17177547 Win=20577 Len=0"
"16377","223.011448","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17177547 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16378","223.011477","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17179007 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16379","223.011483","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17180467 Win=20654 Len=0"
"16380","223.011494","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17180467 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16381","223.011497","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17181927 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16382","223.011501","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17183387 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16383","223.011522","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17184847 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16384","223.011525","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17186307 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16385","223.011538","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17187767 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16386","223.011562","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17189227 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16387","223.011591","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16388","223.011594","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17192147 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16389","223.011616","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17193607 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16390","223.011619","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17195067 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16391","223.011637","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17196527 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16392","223.011641","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17197987 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16393","223.011662","192.232.16.78","192.167.7.43","TCP","790","443  >  36624 [PSH, ACK] Seq=17199447 Ack=43058 Win=624 Len=736 [TCP segment of a reassembled PDU]"
"16394","223.011664","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17200183 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16395","223.011686","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17201643 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16396","223.011689","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17203103 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16397","223.011715","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17204563 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16398","223.011718","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17206023 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16399","223.011728","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16400","223.011757","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17208943 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16401","223.011760","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17210403 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16402","223.011783","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17211863 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16403","223.011787","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17213323 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16404","223.011808","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17214783 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16405","223.011811","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17216243 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16406","223.011829","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17217703 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16407","223.011850","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17219163 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16408","223.011879","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17220623 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16409","223.011882","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17222083 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16410","223.011899","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16411","223.011923","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17225003 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16412","223.011951","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17226463 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16413","223.011954","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17227923 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16414","223.011980","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17229383 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16415","223.011984","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17230843 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16416","223.011993","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17232303 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16417","223.012024","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17233763 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16418","223.012028","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17235223 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16419","223.012043","192.232.16.78","192.167.7.43","TCP","418","443  >  36624 [PSH, ACK] Seq=17236683 Ack=43058 Win=624 Len=364 [TCP segment of a reassembled PDU]"
"16420","223.012070","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17237047 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16421","223.012073","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17238507 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16422","223.012097","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16423","223.012100","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17241427 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16424","223.012118","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17242887 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16425","223.012121","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17244347 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16426","223.012143","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17245807 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16427","223.012146","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17247267 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16428","223.012299","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17248727 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16429","223.012324","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17250187 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16430","223.012352","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17251647 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16431","223.012360","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17253107 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16432","223.012375","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17254567 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16433","223.012378","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17256027 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16434","223.012404","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"16435","223.012407","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17258947 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16436","223.012426","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=17260407 Ack=43058 Win=624 Len=1460 [TCP segment of a reassembled PDU]"
"16437","223.012429","192.232.16.78","192.167.7.43","TLSv1.2","1204","Application Data, Application Data"
"16438","223.012443","192.232.16.78","192.167.7.43","TLSv1.2","142","Application Data, Application Data, Application Data, Application Data"
"16439","223.012600","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=43058 Ack=17263105 Win=20161 Len=0"
"16440","223.196196","192.167.7.43","192.167.7.45","UDP","162","8353  >  12345 Len=120"
"16441","223.231992","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=337/20737, ttl=64 (reply in 16442)"
"16442","223.232520","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=337/20737, ttl=128 (request in 16441)"
"16443","224.196328","192.167.7.43","192.167.7.45","UDP","162","8354  >  12345 Len=120"
"16444","224.256012","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=338/20993, ttl=64 (reply in 16445)"
"16445","224.256467","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=338/20993, ttl=128 (request in 16444)"
"16446","225.196442","192.167.7.43","192.167.7.45","UDP","162","8355  >  12345 Len=120"
"16447","225.279994","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=339/21249, ttl=64 (reply in 16448)"
"16448","225.280499","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=339/21249, ttl=128 (request in 16447)"
"16449","226.196656","192.167.7.43","192.167.7.45","UDP","162","8356  >  12345 Len=120"
"16450","226.304063","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=340/21505, ttl=64 (reply in 16451)"
"16451","226.304648","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=340/21505, ttl=128 (request in 16450)"
"16452","227.196836","192.167.7.43","192.167.7.45","UDP","162","8357  >  12345 Len=120"
"16453","227.328045","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=341/21761, ttl=64 (reply in 16454)"
"16454","227.328622","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=341/21761, ttl=128 (request in 16453)"
"16455","228.196986","192.167.7.43","192.167.7.45","UDP","162","8358  >  12345 Len=120"
"16456","228.352022","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=342/22017, ttl=64 (reply in 16457)"
"16457","228.352592","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=342/22017, ttl=128 (request in 16456)"
"16458","229.197119","192.167.7.43","192.167.7.45","UDP","162","8359  >  12345 Len=120"
"16459","229.380015","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=343/22273, ttl=64 (reply in 16460)"
"16460","229.380581","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=343/22273, ttl=128 (request in 16459)"
"16461","230.197250","192.167.7.43","192.167.7.45","UDP","162","8360  >  12345 Len=120"
"16462","230.403990","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=344/22529, ttl=64 (reply in 16463)"
"16463","230.404554","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=344/22529, ttl=128 (request in 16462)"
"16464","230.916937","192.167.8.160","192.167.255.255","NBNS","92","Name query NB WPAD<00>"
"16465","231.197379","192.167.7.43","192.167.7.45","UDP","162","8361  >  12345 Len=120"
"16466","231.428004","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=345/22785, ttl=64 (reply in 16467)"
"16467","231.428493","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=345/22785, ttl=128 (request in 16466)"
"16468","231.712214","192.167.8.160","192.167.255.255","NBNS","92","Name query NB WPAD<00>"
"16469","232.198060","192.167.7.43","192.167.7.45","UDP","162","8362  >  12345 Len=120"
"16470","232.448029","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=346/23041, ttl=64 (reply in 16471)"
"16471","232.448600","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=346/23041, ttl=128 (request in 16470)"
"16472","232.470683","192.167.8.160","192.167.255.255","NBNS","92","Name query NB WPAD<00>"
"16473","232.523871","192.167.8.65","192.167.255.255","NBNS","92","Name query NB WPAD<00>"
"16474","233.198191","192.167.7.43","192.167.7.45","UDP","162","8363  >  12345 Len=120"
"16475","233.218894","192.167.7.43","172.217.1.110","TLSv1.2","769","Application Data"
"16476","233.219200","192.167.7.43","172.217.1.110","TLSv1.2","311","Application Data"
"16477","233.226470","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76721 Ack=43433 Win=1662 Len=0"
"16478","233.226496","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76721 Ack=43690 Win=1673 Len=0"
"16479","233.237512","172.217.1.110","192.167.7.43","TLSv1.2","123","Application Data"
"16480","233.237532","172.217.1.110","192.167.7.43","TLSv1.2","85","Application Data"
"16481","233.237536","172.217.1.110","192.167.7.43","TLSv1.2","93","Application Data"
"16482","233.237893","192.167.7.43","172.217.1.110","TCP","54","50536  >  443 [ACK] Seq=43690 Ack=76860 Win=3865 Len=0"
"16483","233.237936","192.167.7.43","172.217.1.110","TLSv1.2","93","Application Data"
"16484","233.247957","192.167.7.43","192.232.16.78","TCP","54","[TCP Keep-Alive] 36624  >  443 [ACK] Seq=43057 Ack=17263105 Win=24568 Len=0"
"16485","233.250661","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76860 Ack=43729 Win=1673 Len=0"
"16486","233.255703","192.232.16.78","192.167.7.43","TCP","60","[TCP Keep-Alive ACK] 443  >  36624 [ACK] Seq=17263105 Ack=43058 Win=624 Len=0"
"16487","233.303712","192.167.8.65","192.167.255.255","NBNS","92","Name query NB WPAD<00>"
"16488","233.472028","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=347/23297, ttl=64 (reply in 16489)"
"16489","233.472514","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=347/23297, ttl=128 (request in 16488)"
"16490","234.110819","192.167.8.65","192.167.255.255","NBNS","92","Name query NB WPAD<00>"
"16491","234.198418","192.167.7.43","192.167.7.45","UDP","162","8364  >  12345 Len=120"
"16492","234.496020","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=348/23553, ttl=64 (reply in 16493)"
"16493","234.496634","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=348/23553, ttl=128 (request in 16492)"
"16494","235.198561","192.167.7.43","192.167.7.45","UDP","162","8365  >  12345 Len=120"
"16495","235.520036","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=349/23809, ttl=64 (reply in 16496)"
"16496","235.520604","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=349/23809, ttl=128 (request in 16495)"
"16497","236.199490","192.167.7.43","192.167.7.45","UDP","162","8366  >  12345 Len=120"
"16498","236.544035","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=350/24065, ttl=64 (reply in 16499)"
"16499","236.544524","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=350/24065, ttl=128 (request in 16498)"
"16500","237.199869","192.167.7.43","192.167.7.45","UDP","162","8367  >  12345 Len=120"
"16501","237.568020","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=351/24321, ttl=64 (reply in 16502)"
"16502","237.568496","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=351/24321, ttl=128 (request in 16501)"
"16503","238.200012","192.167.7.43","192.167.7.45","UDP","162","8368  >  12345 Len=120"
"16504","238.592021","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=352/24577, ttl=64 (reply in 16505)"
"16505","238.592584","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=352/24577, ttl=128 (request in 16504)"
"16506","239.200184","192.167.7.43","192.167.7.45","UDP","162","8369  >  12345 Len=120"
"16507","239.616017","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=353/24833, ttl=64 (reply in 16508)"
"16508","239.616558","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=353/24833, ttl=128 (request in 16507)"
"16509","240.200293","192.167.7.43","192.167.7.45","UDP","162","8370  >  12345 Len=120"
"16510","240.640019","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=354/25089, ttl=64 (reply in 16511)"
"16511","240.640551","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=354/25089, ttl=128 (request in 16510)"
"16512","241.200428","192.167.7.43","192.167.7.45","UDP","162","8371  >  12345 Len=120"
"16513","241.552997","VMware_8a:e8:0f","VMware_8a:b1:9d","ARP","60","Who has 192.167.7.43? Tell 192.167.7.45"
"16514","241.553019","VMware_8a:b1:9d","VMware_8a:e8:0f","ARP","42","192.167.7.43 is at 00:50:56:8a:b1:9d"
"16515","241.664025","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=355/25345, ttl=64 (reply in 16516)"
"16516","241.664474","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=355/25345, ttl=128 (request in 16515)"
"16517","242.200533","192.167.7.43","192.167.7.45","UDP","162","8372  >  12345 Len=120"
"16518","242.688027","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=356/25601, ttl=64 (reply in 16519)"
"16519","242.688578","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=356/25601, ttl=128 (request in 16518)"
"16520","243.200651","192.167.7.43","192.167.7.45","UDP","162","8373  >  12345 Len=120"
"16521","243.488042","192.167.7.43","192.232.16.78","TCP","54","[TCP Keep-Alive] 36624  >  443 [ACK] Seq=43057 Ack=17263105 Win=24568 Len=0"
"16522","243.495901","192.232.16.78","192.167.7.43","TCP","60","[TCP Keep-Alive ACK] 443  >  36624 [ACK] Seq=17263105 Ack=43058 Win=624 Len=0"
"16523","243.715997","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=357/25857, ttl=64 (reply in 16524)"
"16524","243.716564","192.167.7.45","192.167.7.43","ICMP","98","Echo (ping) reply    id=0x35a7, seq=357/25857, ttl=128 (request in 16523)"
"16525","244.189080","192.167.7.43","172.217.1.110","TLSv1.2","778","Application Data"
"16526","244.196868","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76860 Ack=44453 Win=1684 Len=0"
"16527","244.200726","192.167.7.43","192.167.7.45","UDP","162","8374  >  12345 Len=120"
"16528","244.208485","172.217.1.110","192.167.7.43","TLSv1.2","121","Application Data"
