"No.","Time","Source","Destination","Protocol","Length","Info"
"9953","69.493340","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1596252 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9954","69.493507","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=87510 Ack=1597472 Win=4145 Len=0"
"9955","69.494465","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=1597472 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9956","69.494465","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1598692 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9957","69.494465","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1599912 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9958","69.494465","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1601132 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9959","69.494465","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=1602352 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9960","69.494465","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1603572 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9961","69.494585","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=87510 Ack=1604792 Win=4145 Len=0"
"9962","69.494933","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1604792 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9963","69.494933","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=1606012 Ack=87510 Win=693 Len=1220 [TCP PDU reassembled in 9964]"
"9964","69.494933","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","534","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9965","69.495059","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=87510 Ack=1607692 Win=4145 Len=0"
"9966","69.510839","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","QUIC","95","Protected Payload (KP0), DCID=ee4a7b7a1f1d098a"
"9967","69.516110","2606:4700::6812:1572","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","86","[TCP Keep-Alive ACK] 443  >  35443 [ACK] Seq=1 Ack=2 Win=16 Len=0 SLE=1 SRE=2"
"9968","69.559572","10.122.1.246","10.122.1.223","TCP","55","53  >  36447 [PSH, ACK] Seq=1 Ack=39 Win=88064 Len=1 [TCP PDU reassembled in 9970]"
"9969","69.602843","10.122.1.223","10.122.1.246","TCP","54","36447  >  53 [ACK] Seq=39 Ack=2 Win=65536 Len=0"
"9970","69.615289","10.122.1.246","10.122.1.223","DNS","107","Standard query response 0x7bec A csp.withgoogle.com A 142.250.202.177"
"9971","69.615853","10.122.1.223","10.122.1.246","TCP","54","36447  >  53 [FIN, ACK] Seq=39 Ack=55 Win=65536 Len=0"
"9972","69.621086","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","319","Protected Payload (KP0)"
"9973","69.621086","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","85","Protected Payload (KP0)"
"9974","69.623713","10.122.1.246","10.122.1.223","TCP","55","53  >  36445 [PSH, ACK] Seq=1 Ack=39 Win=88064 Len=1 [TCP PDU reassembled in 9980]"
"9975","69.648940","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","QUIC","99","Protected Payload (KP0), DCID=ee4a7b7a1f1d098a"
"9976","69.654700","10.122.1.246","10.122.1.223","TCP","55","53  >  36446 [PSH, ACK] Seq=1 Ack=39 Win=88064 Len=1 [TCP PDU reassembled in 9985]"
"9977","69.654700","10.122.1.246","10.122.1.223","TCP","54","53  >  36447 [FIN, ACK] Seq=55 Ack=40 Win=88064 Len=0"
"9978","69.654859","10.122.1.223","10.122.1.246","TCP","54","36447  >  53 [ACK] Seq=40 Ack=56 Win=65536 Len=0"
"9979","69.664491","10.122.1.223","10.122.1.246","TCP","54","36445  >  53 [ACK] Seq=39 Ack=2 Win=65536 Len=0"
"9980","69.671870","10.122.1.246","10.122.1.223","DNS","148","Standard query response 0x6783 HTTPS csp.withgoogle.com SOA ns1.google.com"
"9981","69.672515","10.122.1.223","10.122.1.246","TCP","54","36445  >  53 [FIN, ACK] Seq=39 Ack=96 Win=65536 Len=0"
"9982","69.695687","10.122.1.223","10.122.1.246","TCP","54","36446  >  53 [ACK] Seq=39 Ack=2 Win=65536 Len=0"
"9983","69.707674","10.122.1.246","10.122.1.223","TCP","54","53  >  36445 [FIN, ACK] Seq=96 Ack=40 Win=88064 Len=0"
"9984","69.707782","10.122.1.223","10.122.1.246","TCP","54","36445  >  53 [ACK] Seq=40 Ack=97 Win=65536 Len=0"
"9985","69.718713","10.122.1.246","10.122.1.223","DNS","119","Standard query response 0xf7ef AAAA csp.withgoogle.com AAAA 2a00:1450:4018:80d::2011"
"9986","69.719416","10.122.1.223","10.122.1.246","TCP","54","36446  >  53 [FIN, ACK] Seq=39 Ack=67 Win=65536 Len=0"
"9987","69.721316","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","86","36448  >  443 [SYN] Seq=0 Win=64320 Len=0 MSS=1340 WS=256 SACK_PERM"
"9988","69.723316","10.122.1.246","10.122.1.223","TCP","54","53  >  36446 [FIN, ACK] Seq=67 Ack=40 Win=88064 Len=0"
"9989","69.723438","10.122.1.223","10.122.1.246","TCP","54","36446  >  53 [ACK] Seq=40 Ack=68 Win=65536 Len=0"
"9990","69.757055","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","88","Protected Payload (KP0)"
"9991","69.821927","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","86","443  >  36448 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=256"
"9992","69.822114","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"9993","69.824508","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","1414","36448  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1340 [TCP PDU reassembled in 9994]"
"9994","69.824508","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","494","Client Hello (SNI=csp.withgoogle.com)"
"9995","69.929914","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=1 Ack=1341 Win=268032 Len=0"
"9996","69.990695","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=1 Ack=1761 Win=267776 Len=0"
"9997","70.052893","10.122.1.223","182.184.192.40","ICMP","1042","Echo (ping) request  id=0x0001, seq=288/8193, ttl=128 (reply in 10009)"
"9998","70.111510","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Server Hello"
"9999","70.111510","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Change Cipher Spec"
"10000","70.111752","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=1761 Ack=2441 Win=65536 Len=0"
"10001","70.112356","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36448 [ACK] Seq=2441 Ack=1761 Win=267776 Len=1220 [TCP PDU reassembled in 10004]"
"10002","70.112356","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36448 [PSH, ACK] Seq=3661 Ack=1761 Win=267776 Len=1220 [TCP PDU reassembled in 10004]"
"10003","70.112356","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36448 [ACK] Seq=4881 Ack=1761 Win=267776 Len=1220 [TCP PDU reassembled in 10004]"
"10004","70.112356","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","207","Application Data"
"10005","70.112459","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=1761 Ack=6234 Win=65536 Len=0"
"10006","70.114839","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","148","Change Cipher Spec, Application Data"
"10007","70.115469","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","166","Application Data"
"10008","70.115976","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","371","Application Data"
"10009","70.156893","182.184.192.40","10.122.1.223","ICMP","1042","Echo (ping) reply    id=0x0001, seq=288/8193, ttl=52 (request in 9997)"
"10010","70.187647","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=6234 Ack=1835 Win=267776 Len=0"
"10011","70.187647","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1040","Application Data, Application Data"
"10012","70.188296","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","105","Application Data"
"10013","70.245815","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","105","Application Data"
"10014","70.251141","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7231 Ack=2224 Win=267520 Len=0"
"10015","70.261560","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7231 Ack=2255 Win=267520 Len=0"
"10016","70.262871","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","1414","36195  >  443 [ACK] Seq=87510 Ack=1607692 Win=4145 Len=1340 [TCP PDU reassembled in 10017]"
"10017","70.262871","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TLSv1.2","1026","Application Data"
"10018","70.263177","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","1414","36195  >  443 [ACK] Seq=89802 Ack=1607692 Win=4145 Len=1340 [TCP PDU reassembled in 10019]"
"10019","70.263177","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TLSv1.2","609","Application Data"
"10020","70.287892","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=2255 Ack=7231 Win=64512 Len=0"
"10021","70.354276","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","415","Application Data"
"10022","70.356768","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","109","Application Data"
"10023","70.358879","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","QUIC","1292","Initial, DCID=ba8fbbef720f51df, PKN: 1, PING, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING"
"10024","70.359125","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","QUIC","1292","Initial, DCID=ba8fbbef720f51df, PKN: 2, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"10025","70.359226","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","105","Application Data"
"10026","70.359364","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=2290 Ack=7603 Win=65536 Len=0"
"10027","70.359628","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","113","Application Data"
"10028","70.359707","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=2290 Ack=7642 Win=65536 Len=0"
"10029","70.359938","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","113","Application Data"
"10030","70.360177","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","165","Application Data"
"10031","70.360352","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","1414","36448  >  443 [ACK] Seq=2420 Ack=7642 Win=65536 Len=1340 [TCP PDU reassembled in 10032]"
"10032","70.360352","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","1241","Application Data"
"10033","70.483572","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7642 Ack=2290 Win=267520 Len=0"
"10034","70.546805","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7642 Ack=2329 Win=267520 Len=0"
"10035","70.546805","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7642 Ack=2420 Win=267520 Len=0"
"10036","70.546994","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7642 Ack=3760 Win=266240 Len=0"
"10037","70.551049","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","102","Initial, SCID=fa8fbbef720f51df, PKN: 1, ACK"
"10038","70.577846","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=7642 Ack=4927 Win=265216 Len=0"
"10039","70.605195","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Initial, SCID=fa8fbbef720f51df, PKN: 2, ACK, PADDING"
"10040","70.608823","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Initial, SCID=fa8fbbef720f51df, PKN: 3, CRYPTO, PADDING"
"10041","70.609406","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Initial, SCID=fa8fbbef720f51df, PKN: 4, CRYPTO, PADDING"
"10042","70.610733","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","QUIC","1292","Initial, DCID=fa8fbbef720f51df, PKN: 3, ACK, PADDING"
"10043","70.616299","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=1607692 Ack=88850 Win=693 Len=0"
"10044","70.640323","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=1607692 Ack=89802 Win=690 Len=0"
"10045","70.687746","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1081","Application Data"
"10046","70.690819","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","109","Application Data"
"10047","70.698206","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","105","Application Data"
"10048","70.698206","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","113","Application Data"
"10049","70.698337","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TCP","74","36448  >  443 [ACK] Seq=4962 Ack=8719 Win=64512 Len=0"
"10050","70.698729","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","TLSv1.3","113","Application Data"
"10051","70.704058","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Handshake, SCID=fa8fbbef720f51df"
"10052","70.704058","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Handshake, SCID=fa8fbbef720f51df"
"10053","70.704324","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Handshake, SCID=fa8fbbef720f51df"
"10054","70.704324","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","324","Protected Payload (KP0)"
"10055","70.704864","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","QUIC","101","Handshake, DCID=fa8fbbef720f51df"
"10056","70.707269","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","QUIC","231","Protected Payload (KP0), DCID=fa8fbbef720f51df"
"10057","70.717685","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","949","Application Data"
"10058","70.717685","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","99","Application Data"
"10059","70.717832","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=91677 Ack=1608592 Win=4142 Len=0"
"10060","70.718096","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","528","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"10061","70.733152","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=1607692 Ack=91677 Win=686 Len=0"
"10062","70.733227","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=91677 Ack=1609046 Win=4145 Len=0"
"10063","70.743577","44.228.249.3","10.122.1.223","TCP","54","80  >  36353 [FIN, ACK] Seq=1 Ack=1 Win=62848 Len=0"
"10064","70.743689","10.122.1.223","44.228.249.3","TCP","54","36353  >  80 [ACK] Seq=1 Ack=2 Win=66560 Len=0"
"10065","70.772622","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=8719 Ack=4962 Win=265216 Len=0"
"10066","70.781087","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36448 [ACK] Seq=8719 Ack=5001 Win=265216 Len=0"
"10067","70.790647","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1012","Protected Payload (KP0)"
"10068","70.791278","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","183","Protected Payload (KP0)"
"10069","70.793718","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80d::2011","QUIC","93","Protected Payload (KP0), DCID=fa8fbbef720f51df"
"10070","70.816205","2a00:1450:4018:80d::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","86","Protected Payload (KP0)"
"10071","71.076619","10.122.1.223","182.184.192.40","ICMP","1042","Echo (ping) request  id=0x0001, seq=289/8449, ttl=128 (reply in 10072)"
"10072","71.216627","182.184.192.40","10.122.1.223","ICMP","1042","Echo (ping) reply    id=0x0001, seq=289/8449, ttl=52 (request in 10071)"
"10073","71.793772","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:804::2003","TCP","75","[TCP Keep-Alive] 36190  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"10074","71.871717","2a00:1450:4019:804::2003","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","86","[TCP Keep-Alive ACK] 443  >  36190 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2"
"10075","72.105660","10.122.1.223","182.184.192.40","ICMP","1042","Echo (ping) request  id=0x0001, seq=290/8705, ttl=128 (reply in 10076)"
"10076","72.185116","182.184.192.40","10.122.1.223","ICMP","1042","Echo (ping) reply    id=0x0001, seq=290/8705, ttl=52 (request in 10075)"
"10077","72.687229","10.122.1.223","10.122.1.246","TCP","66","36449  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"10078","72.687969","10.122.1.223","10.122.1.246","TCP","66","36450  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"10079","72.688583","10.122.1.223","10.122.1.246","TCP","66","36451  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"10080","72.697546","10.122.1.246","10.122.1.223","TCP","66","53  >  36449 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=512"
"10081","72.697546","10.122.1.246","10.122.1.223","TCP","66","53  >  36450 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=512"
"10082","72.697775","10.122.1.223","10.122.1.246","TCP","54","36449  >  53 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"10083","72.697946","10.122.1.223","10.122.1.246","TCP","54","36450  >  53 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"10084","72.698164","10.122.1.223","10.122.1.246","TCP","56","36450  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=2 [TCP PDU reassembled in 10087]"
"10085","72.698248","10.122.1.246","10.122.1.223","TCP","66","53  >  36451 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=512"
"10086","72.698349","10.122.1.223","10.122.1.246","TCP","54","36451  >  53 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"10087","72.698403","10.122.1.223","10.122.1.246","DNS","85","Standard query 0xac02 AAAA c.pub.network"
"10088","72.698707","10.122.1.223","10.122.1.246","TCP","56","36449  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=2 [TCP PDU reassembled in 10089]"
"10089","72.698825","10.122.1.223","10.122.1.246","DNS","85","Standard query 0x19f0 HTTPS c.pub.network"
"10090","72.699057","10.122.1.223","10.122.1.246","TCP","56","36451  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=2 [TCP PDU reassembled in 10091]"
"10091","72.699195","10.122.1.223","10.122.1.246","DNS","85","Standard query 0xc8aa A c.pub.network"
"10092","72.703287","10.122.1.246","10.122.1.223","TCP","54","53  >  36450 [ACK] Seq=1 Ack=3 Win=88064 Len=0"
"10093","72.731015","10.122.1.246","10.122.1.223","TCP","54","53  >  36450 [ACK] Seq=1 Ack=34 Win=88064 Len=0"
"10094","72.731015","10.122.1.246","10.122.1.223","TCP","54","53  >  36449 [ACK] Seq=1 Ack=3 Win=88064 Len=0"
"10095","72.731015","10.122.1.246","10.122.1.223","TCP","54","53  >  36449 [ACK] Seq=1 Ack=34 Win=88064 Len=0"
"10096","72.731268","10.122.1.246","10.122.1.223","TCP","54","53  >  36451 [ACK] Seq=1 Ack=3 Win=88064 Len=0"
"10097","72.731268","10.122.1.246","10.122.1.223","TCP","54","53  >  36451 [ACK] Seq=1 Ack=34 Win=88064 Len=0"
"10098","72.811562","10.122.1.246","10.122.1.223","TCP","55","53  >  36449 [PSH, ACK] Seq=1 Ack=34 Win=88064 Len=1 [TCP PDU reassembled in 10103]"
"10099","72.811973","10.122.1.246","10.122.1.223","TCP","55","53  >  36450 [PSH, ACK] Seq=1 Ack=34 Win=88064 Len=1 [TCP PDU reassembled in 10104]"
"10100","72.846343","10.122.1.246","10.122.1.223","TCP","55","53  >  36451 [PSH, ACK] Seq=1 Ack=34 Win=88064 Len=1 [TCP PDU reassembled in 10112]"
"10101","72.857473","10.122.1.223","10.122.1.246","TCP","54","36449  >  53 [ACK] Seq=34 Ack=2 Win=65536 Len=0"
"10102","72.857473","10.122.1.223","10.122.1.246","TCP","54","36450  >  53 [ACK] Seq=34 Ack=2 Win=65536 Len=0"
"10103","72.864597","10.122.1.246","10.122.1.223","DNS","151","Standard query response 0x19f0 HTTPS c.pub.network SOA anirban.ns.cloudflare.com"
"10104","72.864597","10.122.1.246","10.122.1.223","DNS","151","Standard query response 0xac02 AAAA c.pub.network SOA anirban.ns.cloudflare.com"
"10105","72.865188","10.122.1.223","10.122.1.246","TCP","54","36450  >  53 [FIN, ACK] Seq=34 Ack=99 Win=65536 Len=0"
"10106","72.865607","10.122.1.223","10.122.1.246","TCP","54","36449  >  53 [FIN, ACK] Seq=34 Ack=99 Win=65536 Len=0"
"10107","72.878070","10.122.1.246","10.122.1.223","TCP","54","53  >  36450 [FIN, ACK] Seq=99 Ack=35 Win=88064 Len=0"
"10108","72.878266","10.122.1.223","10.122.1.246","TCP","54","36450  >  53 [ACK] Seq=35 Ack=100 Win=65536 Len=0"
"10109","72.882886","10.122.1.246","10.122.1.223","TCP","54","53  >  36449 [FIN, ACK] Seq=99 Ack=35 Win=88064 Len=0"
"10110","72.883009","10.122.1.223","10.122.1.246","TCP","54","36449  >  53 [ACK] Seq=35 Ack=100 Win=65536 Len=0"
"10111","72.888219","10.122.1.223","10.122.1.246","TCP","54","36451  >  53 [ACK] Seq=34 Ack=2 Win=65536 Len=0"
